Index,Temperature,Humidity,DATE
5162,29.4,31,13/04/2024 15:19
5163,29.3,31,13/04/2024 15:19
5164,29.4,31,13/04/2024 15:19
5165,29.4,31,13/04/2024 15:19
5166,29.4,31,13/04/2024 15:20
5167,29.4,31,13/04/2024 15:20
5168,29.4,31,13/04/2024 15:20
5169,29.4,31,13/04/2024 15:20
5170,29.4,31,13/04/2024 15:20
5171,29.4,31,13/04/2024 15:20
5172,29.4,31,13/04/2024 15:21
5173,29.4,31,13/04/2024 15:21
5174,29.4,30,13/04/2024 15:21
5175,29.4,30,13/04/2024 15:21
5176,29.4,30,13/04/2024 15:21
5177,29.4,30,13/04/2024 15:21
5178,29.4,30,13/04/2024 15:22
5179,29.4,30,13/04/2024 15:22
5180,29.4,29,13/04/2024 15:22
5181,29.4,29,13/04/2024 15:22
5182,29.4,29,13/04/2024 15:22
5183,29.4,29,13/04/2024 15:22
5184,29.4,29,13/04/2024 15:23
5185,29.4,29,13/04/2024 15:23
5186,29.4,29,13/04/2024 15:23
5187,29.4,29,13/04/2024 15:23
5188,29.4,29,13/04/2024 15:23
5189,29.4,29,13/04/2024 15:23
5190,29.4,29,13/04/2024 15:24
5191,29.4,29,13/04/2024 15:24
5192,29.4,29,13/04/2024 15:24
5193,29.4,29,13/04/2024 15:24
5194,29.4,29,13/04/2024 15:24
5195,29.4,29,13/04/2024 15:24
5196,29.3,29,13/04/2024 15:25
5197,29.4,29,13/04/2024 15:25
5198,29.4,29,13/04/2024 15:25
5199,29.4,29,13/04/2024 15:25
5200,29.4,29,13/04/2024 15:25
5201,29.4,29,13/04/2024 15:25
5202,29.4,29,13/04/2024 15:26
5203,29.4,29,13/04/2024 15:26
5204,29.4,29,13/04/2024 15:26
5205,29.4,29,13/04/2024 15:26
5206,29.4,29,13/04/2024 15:26
5207,29.4,29,13/04/2024 15:26
5208,29.3,29,13/04/2024 15:27
5209,29.4,29,13/04/2024 15:27
5210,29.4,29,13/04/2024 15:27
5211,29.4,29,13/04/2024 15:27
5212,29.4,29,13/04/2024 15:27
5213,29.4,28,13/04/2024 15:27
5214,29.4,28,13/04/2024 15:28
5215,29.4,28,13/04/2024 15:28
5216,29.4,28,13/04/2024 15:28
5217,29.4,28,13/04/2024 15:28
5218,29.4,28,13/04/2024 15:28
5219,29.4,28,13/04/2024 15:28
5220,29.4,28,13/04/2024 15:29
5221,29.4,28,13/04/2024 15:29
5222,29.4,28,13/04/2024 15:29
5223,29.4,28,13/04/2024 15:29
5224,29.4,28,13/04/2024 15:29
5225,29.4,28,13/04/2024 15:30
5226,29.4,28,13/04/2024 15:30
5227,29.4,28,13/04/2024 15:30
5228,29.4,28,13/04/2024 15:30
5229,29.4,28,13/04/2024 15:30
5230,29.4,28,13/04/2024 15:30
5231,29.4,28,13/04/2024 15:31
5232,29.4,28,13/04/2024 15:31
5233,29.4,28,13/04/2024 15:31
5234,29.4,28,13/04/2024 15:31
5235,29.4,28,13/04/2024 15:31
5236,29.4,27,13/04/2024 15:31
5237,29.4,27,13/04/2024 15:32
5238,29.4,27,13/04/2024 15:32
5239,29.4,27,13/04/2024 15:32
5240,29.3,27,13/04/2024 15:32
5241,29.4,27,13/04/2024 15:32
5242,29.4,27,13/04/2024 15:32
5243,29.4,27,13/04/2024 15:33
5244,29.4,28,13/04/2024 15:33
5245,29.4,28,13/04/2024 15:33
5246,29.4,27,13/04/2024 15:33
5247,29.4,27,13/04/2024 15:33
5248,29.4,27,13/04/2024 15:33
5249,29.4,27,13/04/2024 15:34
5250,29.4,27,13/04/2024 15:34
5251,29.4,27,13/04/2024 15:34
5252,29.4,28,13/04/2024 15:34
5253,29.4,27,13/04/2024 15:34
5254,29.4,27,13/04/2024 15:34
5255,29.4,27,13/04/2024 15:35
5256,29.4,27,13/04/2024 15:35
5257,29.4,26,13/04/2024 15:35
5258,29.4,26,13/04/2024 15:35
5259,29.4,26,13/04/2024 15:35
5260,29.4,26,13/04/2024 15:35
5261,29.4,26,13/04/2024 15:36
5262,29.4,26,13/04/2024 15:36
5263,29.4,26,13/04/2024 15:36
5264,29.4,26,13/04/2024 15:36
5265,29.4,26,13/04/2024 15:36
5266,29.4,26,13/04/2024 15:36
5267,29.4,26,13/04/2024 15:37
5268,29.4,26,13/04/2024 15:37
5269,29.4,26,13/04/2024 15:37
5270,29.4,26,13/04/2024 15:37
5271,29.4,26,13/04/2024 15:37
5272,29.4,26,13/04/2024 15:37
5273,29.4,26,13/04/2024 15:38
5274,29.4,26,13/04/2024 15:38
5275,29.4,26,13/04/2024 15:38
